author_id,created_at,text,YM,nltk_sentiment,bert_sentiment,sklearn,sklearn_gov
16974619,2019-04-01T22:19:02.000Z,"Social media platforms could be co-opted for investigative identification by police accessing and scanning personal photos.

Our Task Force report onoffers common-sense solutions to reduce the harms associated w/ this tech:",04/2019,0,0,0.1290322580645161,0.03225806451612903
25167160,2019-04-01T19:25:39.000Z,"@biancawylie @amyczhoutechnology should be illegal.

If you live in a world where your movement is regularly scanned &amp; identified by government and/or by corporations you are no longer free.

Any public surveillance camera use should be clearly posted &amp; limited in scope. @nytimes",04/2019,0,0,0.1162790697674418,0.046511627906976744
3438031576,2019-04-02T08:04:01.000Z,China’s airport facial recognition kiosks should make us fear for our privacy,04/2019,0,0,0.25,0.08333333333333333
16666454,2019-04-03T22:16:06.000Z,AI researchers ask Amazon to stop sellingto law enforcement. This is wrong-headed in my opinion. The tech should be available to cities. It is up to elected officials to decide whether or not to allow their police to use it.,04/2019,0,0,0.125,0.025
1109746297911816192,2019-04-03T22:05:32.000Z,"Three surveillance technologies that protesters need to know about



",04/2019,0,0,0.1111111111111111,0.1111111111111111
15221598,2019-04-03T11:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),04/2019,1,0,0.2727272727272727,0.09090909090909091
827333143438974976,2019-04-04T21:04:32.000Z,Experts from Facebook Google and Microsoft Ask Amazon to Stop Selling Its Facial Recognition Software to Police - L7 Today's Tech Journal,04/2019,0,0,0.2272727272727272,0.045454545454545456
1357334300,2019-04-04T19:46:43.000Z,A group ofscholars called onto stop selling itssoftware that couldn’t detect dark-skinned facesto police,04/2019,0,0,0.1428571428571428,0.07142857142857142
105150346,2019-04-04T10:45:09.000Z,"Facial recognition can speed you through airport security but there's a cost
A growing Customs and Border Protection program pits convenience and security against privacy.via @CNET",04/2019,1,0,0.1923076923076923,0.07692307692307693
4876948522,2019-04-04T08:00:12.000Z,The Government Uses Images of Abused Children and Dead People to Test Facial Recognition Tech,04/2019,0,0,0.2666666666666666,0.13333333333333333
4876948522,2019-04-04T08:00:09.000Z,"AI researchers tell Amazon to stop selling ""flawed"" facial recognition to the police",04/2019,0,0,0.3076923076923077,0.07692307692307693
117214508,2019-04-04T07:36:09.000Z,"AI researchers tell Amazon to stop selling ‘flawed’ facial recognition to the police



",04/2019,0,0,0.3076923076923077,0.07692307692307693
739164545306918912,2019-04-05T19:43:29.000Z,Artificial intelligence experts from Facebook Google and Microsoft called on Amazon not to sell its facial recognition software to police - Business Insider,04/2019,1,0,0.2608695652173913,0.043478260869565216
14606873,2019-04-05T19:29:53.000Z,Bias is built intoplatforms being sold to police per AI researchers ,04/2019,0,0,0.2727272727272727,0.09090909090909091
11276612,2019-04-05T15:37:03.000Z,"The limitations of facial recognition technology have been widely reported and that’s what makes it all the more confusing that Amazon would sell its tech to police.

",04/2019,0,0,0.1851851851851851,0.037037037037037035
3063629509,2019-04-05T15:14:05.000Z,AI researchers tell @amazon to stop selling “flawed”system to the police -- biased against,04/2019,0,0,0.2142857142857142,0.07142857142857142
4362796456,2019-04-05T14:39:22.000Z,"This is irresponsible and the software is biased.
Amazon Criticized for Selling Faulty Facial-Recognition Tech to Police ",04/2019,0,0,0.2941176470588235,0.058823529411764705
1049307746691047425,2019-04-05T11:36:19.000Z,"Why are they worried about the police having facial recognition?

 experts from @facebook @Google &amp; @Microsoft called on @amazon not to sell itssoftware to police

",04/2019,0,0,0.12,0.04
827145700911624192,2019-04-05T10:49:31.000Z,"AI researchers tell Amazon to stop selling ‘flawed’ facial recognition to the police.

Click here to know more -

@amazon",04/2019,1,0,0.2,0.05
910124917701664768,2019-04-05T09:25:04.000Z,"Facial recognition technology aims to detect emotional state in pigs - 

@onairesearch @UWEBristol @SRUC

",04/2019,1,0,0.2857142857142857,0.07142857142857142
811069062218334208,2019-04-06T11:48:17.000Z,"@techinsider PROS &amp; CONS OF FACIAL RECOGNITION 4S TOOLS IN THE :

 as a 4S Tool of Surveillance State Security &amp; Safety is a definite PRO.

But CONS are when it falls in wrong hands to be misused &amp; abused for CONNING EXTORTION &amp; BLACKMAIL. ",04/2019,0,0,0.1111111111111111,0.044444444444444446
18106298,2019-04-07T22:02:24.000Z,"Police won't release the name of the phone. Release the name! 😂: ""Sleeping man robbed of US$1800 as phone’s facial recognition caught napping""",04/2019,1,0,0.1304347826086956,0.043478260869565216
915280097745166336,2019-04-09T10:52:01.000Z,Detect criminals in the crowd using Giscle Facial Recognition.,04/2019,0,0,0.3333333333333333,0.2222222222222222
18080729,2019-04-09T05:45:56.000Z,"A Metropolitan Transit Authority pilot program in which facial recognition technology captures New Yorkers as they drive has failed according to a new report.
",04/2019,0,0,0.125,0.041666666666666664
17662020,2019-04-10T18:05:27.000Z,On April 15will take the first step to stopping secretSan Francisco's community control of surveillance legislation will ban the use ofsoftware by *any* city department agency or personnel.,04/2019,0,0,0.1428571428571428,0.07142857142857142
718804592973053952,2019-04-10T15:48:02.000Z,"The state of innovation in Latin America:
Lessons from innovative companies across the region



via @Visa",04/2019,1,1,0.125,0.0625
3745091300,2019-04-10T07:09:50.000Z,Honeywell Integrates Intel® Vision Products To Add Artificial Intelligence Capabilities To Video Security And Surveillance,04/2019,1,1,0.2666666666666666,0.06666666666666667
1344088226,2019-04-11T13:27:58.000Z,"Which airport is the first to commit to processing 100% of all arriving and departing international travelers with facial recognition technology?

",04/2019,1,0,0.1428571428571428,0.047619047619047616
17569853,2019-04-12T23:18:53.000Z,"“Feeling Safe in the Surveillance State
In China where facial recognition cameras are celebrated as a national triumphmany citizens convince themselves that everywhere else is filled with danger.”Say hello to Orwell. ",04/2019,1,1,0.1290322580645161,0.0967741935483871
2416449188,2019-04-13T17:09:47.000Z,AI researchers from tech giants and several universities recently published an open letter calling on Amazon to stop selling its facial recognition tech to police.,04/2019,0,0,0.2,0.04
915280097745166336,2019-04-13T14:08:01.000Z, facial recognition in Defense to detect and recognize trespassers and criminals,04/2019,0,0,0.2727272727272727,0.09090909090909091
1229675046,2019-04-14T22:29:40.000Z,“. . authorities are also using a vast secret system of advanced facial recognition technology to track and control the Uighurs . . “via @NYTimes,04/2019,1,0,0.2,0.04
131074139,2019-04-14T20:43:30.000Z,"AI researchers tell Amazon to stop selling ‘flawed’ facial recognition to the police

Studies show thattechnology frequently has higher error rates for minorities

",04/2019,0,0,0.1739130434782608,0.043478260869565216
90922294,2019-04-15T19:40:01.000Z,"500000 facial scans in a month to profile and monitor ethnic muslims. Is this the dawn of Automated Racism? 



",04/2019,0,0,0.1052631578947368,0.05263157894736842
118789598,2019-04-15T18:11:26.000Z,"""It is the first known example of a government intentionally using artificial intelligence for racial profiling experts said"" @paulmozur",04/2019,1,0,0.2105263157894736,0.05263157894736842
4709760390,2019-04-15T10:46:42.000Z,"Amazon shareholders will vote to ban facial recognition tech. Amazon's board opposes it and wants government regulation instead.
@TriponTech ",04/2019,0,0,0.3157894736842105,0.05263157894736842
484070192,2019-04-15T06:27:02.000Z," uses a vast system of advancedto track and control exclusivelyon their appearance. 
It's the 1st known example of a government intentionally using _intelligence for.
New era of. ",04/2019,1,0,0.1111111111111111,0.037037037037037035
18106298,2019-04-16T19:34:12.000Z,"Join us this Thursday for the launch of our new event series : ""Surveillance State: the Promise and Perils of Facial Recognition Technologies"" with guest moderator @annetgriffin RSVP",04/2019,1,1,0.1071428571428571,0.07142857142857142
775781157539614721,2019-04-16T18:00:19.000Z,“It is the first known example of a government intentionally using artificial intelligence for racial profiling” Vital read,04/2019,1,0,0.2222222222222222,0.05555555555555555
130878979,2019-04-16T14:40:09.000Z,San Francisco is considering banningvia the Stop Secret Surveillance ordinance ,04/2019,0,0,0.1,0.1
227357811,2019-04-16T09:17:41.000Z,"AI facial recognition to identify people by ethnicityspecificallybeing 'perfected' in China. Imagine when this is tech is sold worldwide and employed by a police force near you!
 _intelligence 
",04/2019,1,0,0.1785714285714285,0.03571428571428571
1041051766568177670,2019-04-16T08:59:27.000Z, claws back documents onit accidentally disclosed to privacy researchers. “It is completely mystifying what information the NYPD is trying to keep from the public”,04/2019,0,0,0.125,0.041666666666666664
10938752,2019-04-16T04:54:14.000Z,"Cops Are Trying to Stop San Francisco From Banning Face Recognition Surveillance 

",04/2019,0,0,0.1666666666666666,0.08333333333333333
540449319,2019-04-16T01:46:51.000Z,'Automated Racism': Chinese Police Are Reportedly Using AI to Identify Minority Facesvia @gizmodo,04/2019,0,0,0.2307692307692307,0.07692307692307693
1092924738048061440,2019-04-17T21:25:52.000Z,Microsoft recently turned down the CA police on their request to use facial recognition tech. @Microsoft said its facial recognition works most accurately on white males and may have errors for others. They wouldn't want police falsely accusing anyone!,04/2019,0,0,0.1025641025641025,0.02564102564102564
1059660918,2019-04-17T13:47:57.000Z,"""Microsoft didn't want to sell its facial recognition tech to California police""",04/2019,0,0,0.3333333333333333,0.08333333333333333
759232045679779840,2019-04-17T13:25:05.000Z,Microsoft didn't want to sell its facial recognition tech to California police,04/2019,0,0,0.3333333333333333,0.08333333333333333
2253116190,2019-04-17T10:13:52.000Z,"How can border security be maintained? The use of Intelligent Vehicle Occupant Detection powered withhelps to identify the passengers! Here’s what you’ll see at Open Innovation Centre soon. 

Drop us an email at safety@gsd.jp.nec.com to find out more! ",04/2019,1,0,0.1052631578947368,0.02631578947368421
898159628600651776,2019-04-18T18:20:04.000Z,"The Department of Homeland Security (DHS) says it expects to use facial recognition technology on 97% of departing passenger flights within the next four years.

For the full story: 

",04/2019,1,0,0.1379310344827586,0.034482758620689655
33893402,2019-04-18T08:45:40.000Z,"Microsoft didn't want to sell its facial recognition tech to California police 

The company cites human rights concerns.

 via @engadget

",04/2019,0,0,0.2,0.05
492677033,2019-04-18T08:19:37.000Z,"Chinese government starts using racist AI systems - 
",04/2019,0,0,0.375,0.125
1336231,2019-04-18T04:00:30.000Z,Microsoft won’t share facial recognition technology with police citing human rights concernsvia @SiliconANGLE,04/2019,1,0,0.3076923076923077,0.07692307692307693
411809425,2019-04-19T15:21:42.000Z,The ACLU Used Amazon’s Facial Recognition And It Labelled Congress Members As Criminals,04/2019,0,0,0.1538461538461538,0.07692307692307693
288638912,2019-04-19T15:00:34.000Z,Microsoft Refutes Idea of Selling Facial Recognition Solution for Blanket Surveillance,04/2019,1,0,0.2727272727272727,0.09090909090909091
3527715379,2019-04-19T01:07:32.000Z,"Microsoft won’t share facial recognition technology with police citing human rights concerns
 ",04/2019,1,0,0.3333333333333333,0.08333333333333333
64096281,2019-04-20T21:41:40.000Z,👀👀👀 surveillance geebuzzfuck this shit... ,04/2019,0,0,0.2,0.2
50636347,2019-04-20T16:09:15.000Z,'@FBI'sPrograms Under Fire OverAccuracy Concerns. The bureau has largely ignored the Government Accountability Office’s concerns about its use of facial recognition in criminal investigations@Nextgov CC @archonsec,04/2019,0,0,0.1153846153846153,0.038461538461538464
1085900442889084928,2019-04-20T03:57:33.000Z,"NYC subway denies using ‘real-time face recognition screens’ in
",04/2019,0,0,0.1111111111111111,0.1111111111111111
