author_id,text,model,YM,gov_sentiment
77312459,"News arrives amid sometimes intense public debate about government agencies’ use ofandin particular



 ",SAME,07/2019,1
37778253,"The City of Boise will useto control access to City Hall. Policy needs far more transparency than what has been revealed so far. 
&gt;&gt;
Big Brother’s Ill Conceived Spy Cams 

",SAME,07/2019,0
2784108076,The use of facial recognition technology is all but certain to become an ongoing issue of significance with strong ties to the issue of government transparency. I plan to continue updating this thread with new articles about ,SAME,07/2019,1
17405435,"Damning report questions accuracy and lawfulness of Met Police facial recognition trials. The force expresses disappointment in ‘negative and unbalanced’ tone of report it commissioned

Full story 👉 
",SAME,07/2019,0
298104693,Not as easy as you think ...$MARK London police’s face recognition system gets it wrong 81% of the time - via @techreview ,SAME,07/2019,0
1001929386,"EU will be taking a closer look at proposals to restrict or ban some uses of automated surveillance tools including facial-recognition software

 ",SAME,07/2019,0
786579859464003588,I Opted Out of Facial Recognition at the Airport—It Wasn't Easy,SAME,07/2019,0
12843902,Police Body Cam Maker Says It Won't Use Facial Recognition Due To Problems With The Technology.,SAME,07/2019,0
3391720966,"() Data is used by tech companies to develop their products and provide more services and by government to develop tools likeused by the police. That's why biased datasets are a massive issue 😱 

v/ @thenextweb -",SAME,07/2019,0
718804592973053952,“Law enforcement’s access of state databases” particularly DMV databases is “often done in the shadows with no consent” House Oversight Committee Chairman Elijah E. Cummings (D-Md.).,SAME,07/2019,0
3702072077,"FBI ICE using state driver's license photos without consent for facial recognition searches: report 
",SAME,07/2019,0
1713430262,Big Brother IS watching you! FBI ICE using state driver's license photos without consent for facial recognition searches: report,SAME,07/2019,0
17405435,"Damning report questions accuracy and lawfulness of Met Police facial recognition trials. The force expresses disappointment in ‘negative and unbalanced’ tone of report it commissioned

Full story 👉 
",SAME,07/2019,0
827333143438974976,Digital Rights Group Calls for a 'Complete' Federal Ban on Government Use of Facial Recognition Tech,SAME,07/2019,0
3012555684,"Digital rights advocacy group is calling for a nationwide ban on government use of facial recognition. 

",SAME,07/2019,0
1142971761056600064,"The head of 🇬🇧 DPA expresses concern abt usetechnology by police &amp; warns police forces that its use represents a potential threat to privacy. “There are significant privacy and data protection issues that must be addressed.” 
👉",SAME,07/2019,0
3244580143,"Insane Clown Posse fans may have stumbled into a way to combat public surveillance via



",SAME,07/2019,0
370062141,"""The research emphasizing the risks of face recognition surveillance includes anstudy showing the technology fails on faces ofand people of color."" 
- via @Gizmodo


",SAME,07/2019,0
382376904,PRESS RELEASE: @fightfortheftr is calling for a complete Federal ban on government use ofsurveillance,SAME,07/2019,0
23484619,"🔻Immigration and Customs Enforcement granted Access to DMV Photos
🆘and the Ever-Widening Surveillance Dragnet —usingtechnology on state driver’s-license photos turning a public database into a de facto criminal database. ",SAME,07/2019,0
824002292236120065,"From Today's House Committee on Homeland Security hearing ontechnology:

",SAME,07/2019,1
3421483949, Secretary of State denying facial recognition requests,SAME,07/2019,0
710546762780377088,"Illinois requires some other information indicating a person was suspected of a crime before it provides facial recognition data to ICE. Seems more reasonable than allowing unfettered access.
",SAME,07/2019,0
7401702, technology has been proven to be unreliable biased and a threat to personal liberty. Tell Congress to ban this dangerous surveillance technology NOW.,SAME,07/2019,0
104652380," failed butSecurity Analytics fought crime @KianaAnalytics
From The Washington Post:",SAME,07/2019,0
382376904,CBP official at House Homeland Security Committee hearing just made a profound admission: they launchedairport surveillance program without basic security and privacy practices in place which led to massive data breach. Watch live here ,SAME,07/2019,1
382376904,At House hearing Congressman @RepMcCaul falsely claiming thatis stopping terrorism. In fact mass government surveillance generally has never been shown to prevent a single terrorist attack:,SAME,07/2019,0
23047312,"Police in the UK are facing backlash over the use of facial recognition software to search for suspected criminals

",SAME,07/2019,0
1047501865552941056,"As long as there's bias inthere will be bias in facial recognition. Body cams are meant to hold the police accountable not surveil the communities they're policing. 



",SAME,07/2019,0
4876948522,I Opted Out of Facial Recognition at the Airport—It Wasn't Easy,SAME,07/2019,0
382376904,Our friends @ACLU_Mass are suing the state for information on . It's time toon this dangerous tech ,SAME,07/2019,0
370062141,"""The research emphasizing the risks of face recognition surveillance includes anstudy showing the technology fails on faces ofand people of color."" 
- via @Gizmodo


",SAME,07/2019,0
48096388,"Axon the company that supplies 47/69 largest police agencies in the US with body cameras and software announced it would ban use ofsystems on its devices as the tech ""is not currently reliable enough to ethically justify its use”",SAME,07/2019,0
816253996507820033, surveillance must be banned says Fight for the Future -,SAME,07/2019,0
717717854800494592,ICO issues GDPR warning to police forces over facial recognition technologyvia @computing_news,SAME,07/2019,0
17405435,"Damning report questions accuracy and lawfulness of Met Police facial recognition trials. The force expresses disappointment in ‘negative and unbalanced’ tone of report it commissioned

Full story 👉 
",SAME,07/2019,0
19397439,Last week an independent review of the Met’s use of facial recognition technology gave a damning indictment of how the police have gambled with people’s rights. It's time to ban,SAME,07/2019,0
766401110693318656,Facial recognition surveillance must be banned says Fight for the Future: “We don’t need to regulate it we need to ban it entirely.”@RedSeal_co ,SAME,07/2019,0
17093031,"Detroit Police Commissioner arrested for questioning city's use of racially-biased facial recognition in policing.
",SAME,07/2019,0
126724232,SPOTCRIME WEEKLY READS:use by police agencies debatedsoftware ineffective more cities want camera andnetworksin St Louis Kansas City teens fed up with crime and more... ,SAME,07/2019,0
16116519,"ICYMI: Our @jakelaperruque spoke w/ @Slate’s @aarontmak on the dangers associated w/ law enforcement’s use oftech with little to no government oversight. 

LISTEN: ",SAME,07/2019,0
3305615771,Home Secretary Backs Police Facial Recognition Trials,SAME,07/2019,0
525005120,Second U.S. city passes ban on facial recognition tech@mashable @PCMag,SAME,07/2019,0
3873643179,"Facial recognition surveillance must be banned says Fight for the Future – Naked Security

",SAME,07/2019,0
905434592999464960,"@vsbltyco to provide facial biometrics for smart city partnership in Latin America
 ",SAME,07/2019,1
18068926,"San Francisco has become the first U.S. city to ban police use of facial recognition tech by @tictoc

""It's psychologically unhealthy"" says Supervisor @AaronPeskin


 ",SAME,07/2019,0
2887116026,"Thisexpansion by corporations and police is UNACCEPTABLE.

We need citizens to rise up and demand their privacy...and politicians willing to protect it. ",SAME,07/2019,0
38561345,@AOC Thank you for speaking out onand add to your list the effort to put that high-tech surveillance in our public schools right here in New York. ,SAME,07/2019,1
2372256331,"London Police ‘facial recognition was only successful in 19% of cases. The watchlist flawed with out of date information... people being stopped even though their case was concluded.’ via @forbes



",SAME,07/2019,0
364334331,"Monday 10am Detroit City Council's Public Health &amp; Safety will be discussing expanding Green Light program in police districts 6 &amp; 8 and includesgoing on through it. 

 
The... ",SAME,07/2019,1
921557185640873984,Second U.S. city passes ban on facial recognition tech@mashable @PCMag,SAME,07/2019,0
862014665848537088, in the hands of the government is worrisome for many as it strongly implies widespread and invasive surveillance. At what point does the convenience of modern technology become dangerous? ,SAME,07/2019,0
143142203,"Before Being Hacked Border Surveillance Firm Lobbied to Downplay Security and Privacy Concerns About Its Technology



 ",SAME,07/2019,0
895814938995957760,"@karytene Hello there is your unroll: Thread by @VidushiMarda: ""Recently the National Crime Records Bureau of India published a tender for the Automated Facial Recognition System (AFR […]""
Enjoy :) 🤖",SAME,07/2019,1
1954706040,"[] Facial Recognition Authentication: Is It Good Enough to Fight Financial Fraud?



",SAME,07/2019,0
364334331,"At Public Health &amp; Safety committee meeting of Detroit City Council.

 discussion LOTS OF POLICE HERE",SAME,07/2019,1
