author_id,created_at,text,model,YM,comp_sentiment
97043520,2019-04-13T19:15:03.000Z,Amazon Shareholders Set to Vote on a Proposal to Ban Sales of Facial Recognition Tech to Governmentsvia @gizmodo,BERT,04/2019,0
1087520759533240320,2019-04-13T19:14:32.000Z,Have you ever used the facial recognition security feature on your iPhone or Android mobile devices? Was it accurate? Did it recognize your face on the first attempt?,BERT,04/2019,0
2416449188,2019-04-13T17:09:47.000Z,AI researchers from tech giants and several universities recently published an open letter calling on Amazon to stop selling its facial recognition tech to police.,BERT,04/2019,0
131074139,2019-04-14T20:43:30.000Z,"AI researchers tell Amazon to stop selling ‘flawed’ facial recognition to the police

Studies show thattechnology frequently has higher error rates for minorities

",BERT,04/2019,0
592055535,2019-04-14T18:08:49.000Z,Amazon faces up to its shareholder's rights? Perhaps there is a larger right here too.Amazon shareholders to vote on banning sales of facial recognition tech to governments ,BERT,04/2019,0
20748873,2019-04-14T07:30:08.000Z,"7 Amazing Examples Of Computer And Machine Vision In Practice 

1.
2. @google translate
3.
4.
5. Real-timetracking
6.
7.

 ",BERT,04/2019,1
16663249,2019-04-14T07:16:01.000Z,MIT Researcher Exposing Bias inTech Triggers Amazon's Wrath,BERT,04/2019,0
4709760390,2019-04-15T10:46:42.000Z,"Amazon shareholders will vote to ban facial recognition tech. Amazon's board opposes it and wants government regulation instead.
@TriponTech ",BERT,04/2019,0
253669300,2019-04-15T02:24:02.000Z,MIT Researcher Exposing Bias in Facial Recognition Tech Triggers Amazon's Wrath,BERT,04/2019,0
1350363212,2019-04-16T20:45:08.000Z,"""The law has not caught up. In the United States the use ofis almost wholly unregulated.""

 
 

We Built a (Legal) Facial Recognition Machine for $60 ",BERT,04/2019,0
191372873,2019-04-16T14:53:09.000Z,Amazon is to hold a vote on banning the sale of facial recognition software amidst fears of the potenial for human rights abuses,BERT,04/2019,0
41193845,2019-04-17T21:59:08.000Z,@Microsoft refused to selltech to law enforcement. “A great power carries a great responsibility”? ,BERT,04/2019,0
1092924738048061440,2019-04-17T21:25:52.000Z,Microsoft recently turned down the CA police on their request to use facial recognition tech. @Microsoft said its facial recognition works most accurately on white males and may have errors for others. They wouldn't want police falsely accusing anyone!,BERT,04/2019,0
2523149196,2019-04-17T15:10:05.000Z,"@MIT Researcher Exposing Bias in Facial Recognition Tech Triggers Amazon's Wrath: 
Joy Buolamwini @jovialjoy said that AI systems need to be carefully reviewed and consistently monitored if they’re going to be used on the public.
",BERT,04/2019,0
23235382,2019-04-17T14:00:36.000Z,While we still are struggling with online privacy a generation after the growth of e-commerce are we ready for the next gamut of privacy issues such as facial recognition?,BERT,04/2019,0
1059660918,2019-04-17T13:47:57.000Z,"""Microsoft didn't want to sell its facial recognition tech to California police""",BERT,04/2019,0
759232045679779840,2019-04-17T13:25:05.000Z,Microsoft didn't want to sell its facial recognition tech to California police,BERT,04/2019,0
442583715,2019-04-17T13:06:01.000Z,By combiningtransaction data with slot locationandtechnology eConnect’s TITO Tracker™ gives its users real-time actionable intelligence of thefloor. ,BERT,04/2019,1
1111228923637952513,2019-04-17T06:10:20.000Z,"FACIAL RECOGNITION: @nytimes built an ‘Unbelievable’ (but
Legal) Facial Recognition Machine for less than $100! Using publicly available images and Amazon's facial recognition technology",BERT,04/2019,0
33893402,2019-04-18T08:45:40.000Z,"Microsoft didn't want to sell its facial recognition tech to California police 

The company cites human rights concerns.

 via @engadget

",BERT,04/2019,0
1336231,2019-04-18T04:00:30.000Z,Microsoft won’t share facial recognition technology with police citing human rights concernsvia @SiliconANGLE,BERT,04/2019,0
20518333,2019-04-18T01:25:09.000Z," says proposed limits on Amazon'ssoftware would be ""appropriate"" citing concerns re: privacy and racial and gender bias:",BERT,04/2019,0
89513532,2019-04-19T15:45:09.000Z,Read the week's top headlines on the digital dividebias andin our tech news round up.,BERT,04/2019,1
411809425,2019-04-19T15:21:42.000Z,The ACLU Used Amazon’s Facial Recognition And It Labelled Congress Members As Criminals,BERT,04/2019,0
288638912,2019-04-19T15:00:34.000Z,Microsoft Refutes Idea of Selling Facial Recognition Solution for Blanket Surveillance,BERT,04/2019,0
1012043964684255232,2019-04-19T14:09:03.000Z,"It would be nice if they asked permission.


If Your Image Is Online It Might Be Training Facial-Recognition AI ",BERT,04/2019,0
3527715379,2019-04-19T01:07:32.000Z,"Microsoft won’t share facial recognition technology with police citing human rights concerns
 ",BERT,04/2019,0
778919653,2019-04-20T04:50:14.000Z,"Wow... Google Photos' facial recognition is really good. Scary good 😬

",BERT,04/2019,1
4126617261,2019-04-21T20:08:29.000Z,"""Facial-recognition technology – one of the current obsessions of the tech industry – is potentially so toxic for the health of human society that it should be treated like plutonium and restricted accordingly""


",BERT,04/2019,0
1040542544743030784,2019-04-21T15:30:05.000Z,"@amazon is now using facial recognition to verify its delivery drivers' identities. 


 ",BERT,04/2019,0
15221598,2019-04-21T05:10:00.000Z,Microsoft calls for regulation ofsaying it's too risky to leave to tech industry alone.(Washington Post),BERT,04/2019,0
1060144454831689734,2019-04-21T03:52:59.000Z,You have an AI startup? You so need to hear this news about the best facial recognition algorithms,BERT,04/2019,1
1206374840,2019-04-22T21:22:05.000Z,"Important move from @microsoft pushing back on indiscriminate use offor public security purposes. Human rights-respecting approaches in need.

 ",BERT,04/2019,1
7343352,2019-04-22T18:12:03.000Z,Departing a US Airport? Your Face Will Be Scanned -- US Customs and Border Protection (CBP) is set to expand the use of facial recognition tech to identify just about every person leaving the United States on a commercial flight.,BERT,04/2019,1
47361215,2019-04-22T16:35:00.000Z,So United States Department of Homeland Security is handing out facial recognition to commercial airline companies.. 🤨,BERT,04/2019,0
1045511690,2019-04-22T13:20:16.000Z," &amp; : Prominent industry &amp; academicresearchers urge @amazon to stop selling its facial recognitionknown asto law enforcement. 



Via @Gizmodo @HowellONeill

",BERT,04/2019,0
3128474378,2019-04-23T22:35:05.000Z,"An 18-year-old is suing Apple for $1 billion following a ""traumatic"" wrongful arrest which he claims was a result of misidentification by Apple's facial recognition software.
Apple",BERT,04/2019,0
853038129984536576,2019-04-23T22:12:40.000Z,The Government sells and/or provide our data to companies like ⁦@JetBlue⁩ so they can do shit like “facial recognition”! 👀🤔 ,BERT,04/2019,0
377867202,2019-04-23T21:05:59.000Z,Amazon secures delivery contractor accounts with biometric facial verificationby @biometricupdate,BERT,04/2019,0
812201607945457664,2019-04-23T20:21:43.000Z,"Is it 2019 or 1984? According to this billion dollar lawsuit against Apple their facial recognition technology led to the false arrest of a teen: 

",BERT,04/2019,0
1430805421,2019-04-23T18:03:05.000Z,Teenager sues Apple for $1bn claiming facial recognition led to false arrest (updated),BERT,04/2019,0
2240943350,2019-04-23T17:27:23.000Z,Facial recognition creeps up on a JetBlue passenger and she hates itvia @ZDNet &amp; @ChrisMatyszczyk,BERT,04/2019,0
130933506,2019-04-23T17:09:00.000Z,Teen Sues Apple for $1 Billion Saying Facial Recognition Mistook Him for a Thief ... by Luana Pascu,BERT,04/2019,0
923631695223541761,2019-04-23T17:01:01.000Z,"An 18-year-old is suing Apple for $1 billion following a ""traumatic"" wrongful arrest which he claims was a result of misidentification by Apple's facial recognition software.",BERT,04/2019,0
943070764454072325,2019-04-23T16:34:11.000Z,"A teen in America is suing Apple for $1 billion for claims its facial recognition led to his false arrest. 

",BERT,04/2019,0
220087854,2019-04-23T16:13:44.000Z,Facial recognition creeps up on a JetBlue passenger and she hates itvia @ZDNet,BERT,04/2019,0
1103749943636967424,2019-04-23T16:11:17.000Z,"Teenager sues Apple for $1bn claiming facial recognition led to false arrest (updated)



 

 

 ",BERT,04/2019,0
250898757,2019-04-23T13:52:48.000Z,"So now confirmed thatis using theirfor tracking 👉 Teen’s $1B suit claims Apple’s facial recognition software led to false arrest

",BERT,04/2019,0
2990402052,2019-04-23T13:50:42.000Z,Facial recognition creeps up on a JetBlue passenger and she hates it @ChrisMatyszczyk via @ZDNet |,BERT,04/2019,0
947495822,2019-04-23T13:29:49.000Z,"A teen is suing Apple for $1 billion and claims its facial recognition led to his false arrest



",BERT,04/2019,0
2161651062,2019-04-23T13:14:52.000Z,Apple Face-Recognition Blamed by New York Teen for False Arrest@business,BERT,04/2019,0
14133534,2019-04-23T13:10:17.000Z,An 18-year-old student is suing Apple for $1 billion claiming its in-store facial-recognition systems led to his false arrest.,BERT,04/2019,0
169849065,2019-04-23T12:54:06.000Z,"Teen sues Apple for $1B over facial recognition &amp; alleged false arrest


",BERT,04/2019,0
37867958,2019-04-23T10:57:04.000Z,"Teenager sues Apple for $1bn after facial recognition led to false arrest 
",BERT,04/2019,0
208489379,2019-04-23T10:08:44.000Z,”...since the ID didn't have a photo the lawsuit states Apple programmed its stores' face recognition system to associate the real thief's face with Bah's details.”,BERT,04/2019,0
1857985849,2019-04-24T21:58:02.000Z,"Teen sues Apple for $1B after its facial recognition software led to his false arrest
 ",BERT,04/2019,0
17569853,2019-04-24T19:04:30.000Z,What’s Going On With the Teenager Suing Apple Over Facial Recognition Technology?,BERT,04/2019,0
68939904,2019-04-24T18:20:07.000Z,New York teenager sues Apple for $US1BN claiming store facial recognition led to wrongful arrest,BERT,04/2019,0
18739385,2019-04-24T17:00:00.000Z,"Teen Sues Apple For $1 Billion Over Facial-Recognition Arrest



",BERT,04/2019,0
771785053110149120,2019-04-24T15:00:23.000Z,Facial recognition creeps up on a JetBlue passenger and she hates it,BERT,04/2019,0
718307815127982080,2019-04-24T09:39:42.000Z,"Microsoft Refused to Sell Facial Recognition Tech to California Law Enforcement
 
",BERT,04/2019,0
1638993482,2019-04-25T21:09:59.000Z,@Microsoft rejected a CA law enforcement agency's request fortechnology due to concerns about racial biases. Theis trained on mostly white and males potentially exposing women and minorities to unfair questioning ,BERT,04/2019,0
959467655483789312,2019-04-25T12:05:19.000Z,".@NYTimes employees created a legal facial recognition tracking system for roughly $60. Is this the infrastructure for mass surveillance?

 |",BERT,04/2019,0
1093288044034211841,2019-04-25T01:05:55.000Z,If @Apple uses facial recognition in their stores then that's a whole lot different then using regular security cameras...is facial recognition the future of security cameras?,BERT,04/2019,0
77312459,2019-04-26T13:00:21.000Z,"’s 40th annual Public Security Users Conference serve as a forum to discuss the impact ofonand law enforcement featuring keynote from activist John Walsh. 

@IdemiaGroup",BERT,04/2019,1
75836430,2019-04-29T19:40:07.000Z,"Facial recognition tech draws controversy for Apple Amazon Microsoft - Vox 
",BERT,04/2019,0
2201987285,2019-04-29T17:35:03.000Z,"Facial recognition tech draws controversy for Apple Amazon Microsoft - Vox 
",BERT,04/2019,0
14125938,2019-04-30T22:49:49.000Z,"@JetBlue's super creepy facial recognition boarding ""pass""
""Facial Recognition Creeps Up on a JetBlue Passenger""


JetBlue's Press Release About It. 
",BERT,04/2019,0
407850830,2019-04-30T21:10:07.000Z,Finally reaching the point where companies law enforcements groups airlines etc. are having to take complaints aboutand mis-identification seriously.via @AnnCavoukian ,BERT,04/2019,0
76004287,2019-04-30T15:13:21.000Z,"This debate ontakes place *tomorrow*.

Comment on the Facebook post linked below or tweet/email your MP to let them know facial recognition surveillance has no place on our streets! ",BERT,04/2019,0
719666283336318976,2019-04-30T13:26:02.000Z,The growing backlash against facial recognition tech ~&gt; Apple Amazon and Microsoft are all mired in controversy over it.,BERT,04/2019,0
