author_id,text,model,YM,gov_sentiment
1111453475878125568,British police officers are among those concerned about AI's profiling bias according to a report commissioned by government officials reports Patricia Nilsson for the FT.,ALL,09/2019,0
907617081696321536,The first fine for use of asystem under Europe’s General Data Protection Regulation () was issued to a school in Sweden who used the technology to monitor school attendance 👨‍🏫 We bet you thought your school was strict... 🤓,ALL,09/2019,0
805741436465512448,"""On September 4 2019 the High Court of England and Wales dismissed a challenge to South Wales Police’s use of Automated Facial Recognition technology.""",ALL,09/2019,1
68939904,Michigan State University faces criticism after computer research scientist gives keynote speech at China's largest biometrics conference,ALL,09/2019,0
112733498,"Security experts government officials and civilians acrossare currently debatingand ethical concernsrelated to the use ofandby the police and privatealike. 

 ",ALL,09/2019,1
17405435,"Regulator calls for ‘informed public debate’ on facial recognition. Biometrics commissioner calls on government ministers to lead discussion concerning 'the world we want to live in'

Story &gt; &gt; &gt; 
",ALL,09/2019,1
38747883,"Security experts government officials and civilians acrossare currently debatingand ethical concernsrelated to the use ofandby the police and privatealike. 

 ",ALL,09/2019,1
101784954,Police security forces and private landlords are increasingly usingacross Western Europe for surveillance purposes. Legislators are waking up to the ethical dilemmas this is creating. @jvernon_AI tells you more about this here 👉 ,ALL,09/2019,1
89238736,can contain profiling biases fear police @johnhighfields @@johnhighfields,ALL,09/2019,0
2711212681,"Police fear

in use ofto fight 

@FT @FinancialTimes ",ALL,09/2019,0
1137201708491255808,"Real-Time Surveillance Will Test the British Tolerance for Cameras

 
 ",ALL,09/2019,1
579957377,Acc to ⁦@BBCNews⁩ Gatwick Airport commits to facial recognition tech at boarding. In my op-ed in ⁦@IrishTimes⁩ I argued why the use ofshould concern us:,ALL,09/2019,0
1095694821958799360,"Enterprise Talk | The field of behavioral biometrics is rapidly growing and gait recognition is already being trialed by police in China.

",ALL,09/2019,1
805741436465512448,Check out: California lawmakers passes ban on facial recognition tech in police body cams,ALL,09/2019,0
718828094518210561,U.S. adults trust police withmore thancompanies or advertisers |@pewinternet,ALL,09/2019,1
342957470,England has sacrificed privacy more than most Western democracies in the name of security. But the government’s recent use oftechnology is testing the country’s acceptance of . @nytimes ,ALL,09/2019,1
38747883,"Police in thevoice concerns over potential increase in bias through growing use of -poweredtechnology.

 ",ALL,09/2019,1
17405435,"Regulator calls for ‘informed public debate’ on facial recognition. Biometrics commissioner calls on government ministers to lead discussion concerning 'the world we want to live in'

Story &gt; &gt; &gt; 
",ALL,09/2019,1
1107760940,"Liberty battles for an outright UK ban on facial recognition which the campaign group sees as an “authoritarian” surveillance tool that is “intrusive and discriminatory.” 
Reporting courtesy of Brian Sims at @RiskXtra

",ALL,09/2019,0
2791518031,"Beijing Daxing International Airport will use facial recognition technology at security checkpoints which makes your trip more convenient.
 ",ALL,09/2019,1
89785537,The public's tolerance for real-time surveillance cameras is being tested with the increased use ofin the UK.,ALL,09/2019,1
1312167181,"The 2019 version of the nazi's papers please is facial recognition. As almost all of our identity exists in a digital format this gives a government access to vast amounts of personal data the nazi party could only dream of



 ",ALL,09/2019,1
156085784,Facial recognition technology has been proven to be unreliable biased and a threat to personal liberty. Tell Congress to ban these dangerous surveillance technologies NOW.,ALL,09/2019,0
801202946272804864," City Council considers ban ontechnology 

 ",ALL,09/2019,0
382376904,"A new report shows that at least 75 countries around the world are already using Artificial Intelligence powered surveillance like . 

We need toeverywhere. ",ALL,09/2019,1
1366802004,"Live facial recognition surveillance 'must stop'
I look really suspicions wearing a balaclava.",ALL,09/2019,0
522167902,NEWS: Campaigners want UK police and companies to stop using live facial recognition for public surveillance. @BBCNews reports…,ALL,09/2019,0
19397439," is an authoritarian mass surveillance tool.

We've signed this call for an urgent stop to its use by police and private companies - it has no place on our streets",ALL,09/2019,0
95218114,"UK police and companies must stop using livefor public surveillance politicians and campaigners have said.

Privacy campaigners say it is inaccurate intrusive and infringes on an individual's right to

",ALL,09/2019,0
364334331, technology has been proven to be unreliable biased and a threat to personal liberty. Tell Congress to ban these dangerous surveillance technologies NOW. ,ALL,09/2019,0
333693168,SHAME on!policy 307.5 passed with only 3 police commissioners having the integrity to stand up for justice fairness &amp; community against this pernicious technology. No public comment because they clearly don’t give af.,ALL,09/2019,1
46956207,As Windsor adds more cameras downtown we will have to become more active regarding surveillance technology &amp; possibility oftechnology @ChrisHoltDOTca ,ALL,09/2019,1
6284702,75 out of 176 countries are actively using AI technologies for surveillance — This is done through platforms like Smart City Safe City Facial Recognition Systems Smart Policing etc.,ALL,09/2019,1
787150986313801728,"Liveness Detection: The Missing Piece for Infinitely Scalable Facial Authentication.



 ",ALL,09/2019,0
790896666828234752," Technology May Destroy Police-Community Relations

Via @rights_info 
 
 ",ALL,09/2019,0
21111067,"""UK police say 92% false positive facial recognition is no big deal"" 

What if all things wrong 92% of time were acceptable?

@katinamichael this reminded me of your greatkeynote.



",ALL,09/2019,1
834523125815660546,"SAN FRANCISCO: FIRST-EVER AMERICAN CITY TO BAN FACIAL RECOGNITION



",ALL,09/2019,0
43855487,"A nation with no data privacy laws Modi govt plans to set up a facial recognition system to help its understaffed police force




",ALL,09/2019,1
15221598,The city of Oakland votes to ban . (Futurism),ALL,09/2019,0
429521868,Facial recognition technology has been proven to be unreliable biased and a threat to personal liberty. Tell Congress to ban these dangerous surveillance technologies NOW.,ALL,09/2019,0
215795742,"India's big facial recognition bid: Indianwill open bids next month to build a system to centralisedata captured through surveillance # acrossin an attempt to improve .
 @getrevue",ALL,09/2019,1
1242570896,Chinese police coming to a tourist attraction in your country?,ALL,09/2019,1
805741436465512448,California lawmakers passes ban on facial recognition tech in police body cams,ALL,09/2019,0
1155482238596911108,"Shenzhen has launched a facial recognition system for entry to its subway system


",ALL,09/2019,1
986346177414205440,India plans to adopt China-style facial recognition in policing despite having no data privacy laws. 🤦🏼‍♀️,ALL,09/2019,1
382376904,"Experts compareto nuclear and biological weapons. 

It's a uniquely dangerous form of surveillance technology. 

Dozens of organizations from across the political spectrum have called for it to be banned. ",ALL,09/2019,0
339941459,"India Seeks to Adopt China-stylein Policing | via @technology
",ALL,09/2019,1
3282033720,Mass government surveillance doesn’t make us safer. It’s not about security; it’s about social control.enables the automation of oppression. We have to stop it:,ALL,09/2019,0
805741436465512448,"In case you missed it: ""California lawmakers passes ban on facial recognition tech in police body cams""",ALL,09/2019,0
31020455,"China offers free subway rides to citizens who register their face with surveillance system. 



",ALL,09/2019,1
437085205,"@nytimes WATCHING/
'Bad'&amp; 
MQ/
'~A Digital Art Project~Shine~Light On~Quirky unsound &amp; Offensive Behavior That Can Creep Into~Technologies~ Including~ Services~ Internet Companies Police~Government Agencies'",ALL,09/2019,0
364334331, technology has been proven to be unreliable biased and a threat to personal liberty. Tell Congress to ban these dangerous surveillance technologies NOW.by law enforcement.,ALL,09/2019,0
349256147,"The southern Chinese city ofhas launched a facial recognition system for entry to its subway system joining a number of other centers throughout the country embracing the technology.

 

",ALL,09/2019,1
255420945,"Discussing the future for facial recognition
Facial recognition took a hit recently with a case in Cardiff going to Court because Police captured the face of a member of the public without his consent...

 ",ALL,09/2019,0
20473084,"Mass government surveillance doesn’t make us safer. It was never about security and safety; it’s about social control.enables the automation of oppression. Join us in stopping it!

 ",ALL,09/2019,1
1143476523594207233,"Artificial Intelligence used for mass surveillance in 75 countriesvia @SwissCognitive
",ALL,09/2019,1
